"age","sexe","filiere","domicile","revenus","situation","etudes","fruits","malbouffe","exercice","imc"
19,"Femme","SciencePo","Collocation","Multi-sources","Correcte","Autre",4,10.5,52,24.2
19,"Femme","Litteraire","SeulAppartement","Remuneration","Difficile","Au moins 1 etudes sup",3,11.8,52,24.5
19,"Femme","Autre","Familial","Famille","Correcte","Autre",7,4.1,53,23.6
19,"Femme","Scientifique","Collocation","Famille","Correcte","Autre",4,10.4,54,28.5
19,"Femme","Litteraire","ResidenceU","Remuneration","Correcte","Autre",3,12.4,54,22.3
19,"Femme","SciencePo","ResidenceU","Remuneration","Correcte","Autre",2,13.6,54,29.4
.,"Femme","Scientifique",.,"Famille",.,.,.,7,55,.
19,"Femme","Scientifique","SeulAppartement","Famille","Confortable","Au moins 1 etudes sup",5,9,56,25
19,"Homme","Scientifique","ResidenceU","Multi-sources","Correcte","Au moins 1 etudes sup",3,12.9,56,27.3
19,"Femme","Scientifique","Autre","Remuneration","Correcte","Au moins 1 etudes sup",5,8.8,56,30
19,"Femme","Litteraire","SeulAppartement","Famille","Correcte","Autre",4,11.3,56,29.3
19,"Femme","SciencePo","Familial","Multi-sources","Correcte","Autre",6,5.4,56,24.9
19,"Femme","Litteraire","Familial","Multi-sources","Correcte","Autre",5,8.4,56,27.6
19,"Homme","Scientifique","Collocation","Famille","Correcte","Autre",3,11.7,57,28.9
19,"Femme","Litteraire","Collocation","Remuneration","Difficile","Autre",3,13.2,57,22.6
19,"Femme","Litteraire","Familial","Famille","Correcte","Au moins 1 etudes sup",6,5.6,58,26.4
19,"Homme","Autre","Familial","Multi-sources","Correcte","Au moins 1 etudes sup",6,6.9,59,26.2
19,"Femme","Scientifique","Familial","Famille","Correcte","Autre",5,7.7,60,19.3
19,"Femme","SciencePo","Familial","Famille","Correcte","Autre",5,7.9,60,21.4
19,"Femme","Scientifique","Familial","Multi-sources","Correcte","Autre",6,6.6,60,22.4
.,"Femme","Litteraire",.,"Famille",.,.,.,8.1,61,.
.,"Femme","Scientifique",.,"Multi-sources",.,.,.,10.8,61,.
.,"Femme","Autre",.,"Remuneration",.,.,.,9,61,.
19,"Homme","Litteraire","Collocation","Famille","Correcte","Autre",3,13.1,63,29.9
19,"Femme","Scientifique","Familial","Famille","Correcte","Autre",6,6,63,21.3
19,"Femme","Scientifique","SeulAppartement","Multi-sources","Difficile","Au moins 1 etudes sup",5,9,63,25.1
19,"Homme","Scientifique","ResidenceU","Remuneration","Difficile","Autre",1,15.7,64,29.8
19,"Femme","Scientifique","SeulAppartement","Remuneration","Difficile","Autre",3,11.5,64,31.9
19,"Femme","Litteraire","Familial","Multi-sources","Correcte","Autre",5,7.8,65,25.6
19,"Femme","Scientifique","SeulAppartement","Multi-sources","Difficile","Autre",3,12.3,65,28.1
19,"Homme","Litteraire","SeulAppartement","Famille","Confortable","Au moins 1 etudes sup",3,11.7,66,28.9
19,"Femme","Litteraire","SeulAppartement","Famille","Difficile","Autre",3,12.9,66,28
.,"Femme","Scientifique",.,"Multi-sources",.,.,.,9.7,67,.
19,"Femme","Autre","Familial","Multi-sources","Correcte","Au moins 1 etudes sup",6,6.1,68,24.4
19,"Femme","SciencePo","Familial","Multi-sources","Correcte","Autre",5,7.9,68,21.2
19,"Homme","Litteraire","Familial","Multi-sources","Correcte","Autre",3,11.8,68,29.4
.,"Homme","SciencePo",.,"Remuneration",.,.,.,15.7,68,.
19,"Femme","Autre","Collocation","Multi-sources","Correcte","Autre",5,9.2,69,26.9
.,"Homme","Litteraire",.,"Multi-sources",.,.,.,14.3,69,.
.,"Homme","Litteraire",.,"Multi-sources",.,.,.,7.7,70,.
.,"Femme","Litteraire",.,"Famille",.,.,.,9.8,70,.
19,"Femme","Scientifique","SeulAppartement","Remuneration","Correcte","Autre",4,10.5,70,23
19,"Femme","Scientifique","ResidenceU","Remuneration","Difficile","Autre",2,13.7,70,25.2
.,"Femme","Scientifique",.,"Multi-sources",.,.,.,9.3,71,.
19,"Homme","Scientifique","Collocation","Multi-sources","Correcte","Au moins 1 etudes sup",4,10.6,72,26.3
19,"Homme","Scientifique","ResidenceU","Remuneration","Correcte","Autre",2,13.5,72,26.4
19,"Homme","SciencePo","Familial","Famille","Confortable","Au moins 1 etudes sup",5,7.7,73,31.6
19,"Femme","Scientifique","ResidenceU","Remuneration","Confortable","Au moins 1 etudes sup",4,10.8,73,26.2
.,"Femme","Litteraire",.,"Famille",.,.,.,8.4,73,.
19,"Homme","SciencePo","Collocation","Remuneration","Correcte","Autre",3,12,73,31.3
19,"Femme","Autre","Autre","Remuneration","Difficile","Autre",4,10.8,73,28.6
19,"Femme","SciencePo","SeulAppartement","Remuneration","Difficile","Autre",4,10.8,73,29.7
19,"Femme","Litteraire","ResidenceU","Remuneration","Difficile","Autre",1,15.5,74,27
.,"Femme","Scientifique",.,"Famille",.,.,.,8.6,76,.
19,"Femme","SciencePo","Familial","Famille","Correcte","Au moins 1 etudes sup",7,4.5,77,29
19,"Femme","Scientifique","Collocation","Remuneration","Difficile","Autre",4,10.3,77,31.3
19,"Femme","Litteraire","Familial","Famille","Confortable","Au moins 1 etudes sup",5,9.1,78,23.7
19,"Femme","Scientifique","Familial","Famille","Confortable","Au moins 1 etudes sup",6,5.5,78,24.8
19,"Femme","Litteraire","SeulAppartement","Famille","Correcte","Autre",4,10.8,78,22
19,"Femme","SciencePo","SeulAppartement","Multi-sources","Correcte","Autre",4,10.6,78,25.1
19,"Femme","Litteraire","Familial","Multi-sources","Correcte","Autre",4,10.2,79,27.6
19,"Femme","Litteraire","Collocation","Famille","Correcte","Autre",4,10.9,79,29.7
19,"Femme","Scientifique","ResidenceU","Remuneration","Correcte","Autre",3,12,79,29.2
19,"Femme","Litteraire","Collocation","Famille","Difficile","Autre",3,12.6,79,25.4
19,"Femme","Litteraire","SeulAppartement","Remuneration","Difficile","Autre",3,12.2,79,26.1
.,"Femme","Scientifique",.,"Remuneration",.,.,.,9,79,.
19,"Homme","Scientifique","SeulAppartement","Multi-sources","Correcte","Autre",4,10.9,80,29.2
19,"Femme","Litteraire","Familial","Multi-sources","Correcte","Autre",5,8.6,81,27.1
.,"Femme","Scientifique",.,"Multi-sources",.,.,.,8.4,81,.
.,"Homme","Litteraire",.,"Famille",.,.,.,13.9,81,.
19,"Homme","Litteraire","SeulAppartement","Famille","Correcte","Autre",3,13.1,81,27.7
19,"Homme","Scientifique","ResidenceU","Remuneration","Correcte","Autre",2,15.3,81,28.4
19,"Homme","Litteraire","Autre","Remuneration","Correcte","Au moins 1 etudes sup",4,9.4,82,30.5
19,"Femme","Litteraire","Collocation","Remuneration","Difficile","Autre",4,10.1,82,26.6
19,"Homme","Scientifique","Familial","Multi-sources","Correcte","Autre",5,8,83,30
.,"Femme","Litteraire",.,"Multi-sources",.,.,.,12.1,83,.
19,"Femme","Litteraire","SeulAppartement","Famille","Confortable","Au moins 1 etudes sup",5,8.4,84,22.8
19,"Homme","Litteraire","Familial","Multi-sources","Correcte","Autre",4,10.9,84,25
.,"Femme","SciencePo",.,"Remuneration",.,.,.,9.3,84,.
19,"Homme","Scientifique","Autre","Multi-sources","Correcte","Au moins 1 etudes sup",4,9.6,85,26.6
.,"Femme","Scientifique",.,"Remuneration",.,.,.,10.2,85,.
19,"Femme","Litteraire","SeulAppartement","Remuneration","Correcte","Au moins 1 etudes sup",4,10.5,85,29.7
19,"Femme","Scientifique","Collocation","Multi-sources","Correcte","Autre",3,11.6,85,29
19,"Femme","Scientifique","Collocation","Famille","Correcte","Autre",5,8.4,86,25.7
19,"Homme","Scientifique","Collocation","Multi-sources","Correcte","Autre",2,13.9,86,33.2
.,"Femme","Scientifique",.,"Remuneration",.,.,.,11.5,87,.
19,"Femme","Scientifique","SeulAppartement","Multi-sources","Correcte","Au moins 1 etudes sup",5,9.1,88,34.7
19,"Femme","Litteraire","SeulAppartement","Famille","Correcte","Autre",3,12.1,89,26.6
19,"Femme","Scientifique","SeulAppartement","Multi-sources","Correcte","Autre",4,11.1,89,29.1
19,"Femme","Autre","Collocation","Famille","Difficile","Autre",4,9.5,89,21
19,"Homme","Autre","Collocation","Remuneration","Difficile","Autre",3,11.7,89,24.9
19,"Homme","Litteraire","ResidenceU","Remuneration","Difficile","Autre",1,15.9,89,31
19,"Femme","Litteraire","SeulAppartement","Remuneration","Correcte","Au moins 1 etudes sup",4,9.5,90,25.1
19,"Femme","Autre","Autre","Multi-sources","Correcte","Autre",4,9.7,90,18
.,"Femme","Scientifique",.,"Remuneration",.,.,.,13.1,91,.
19,"Homme","Litteraire","SeulAppartement","Multi-sources","Correcte","Autre",2,13.3,92,28.6
19,"Femme","Scientifique","SeulAppartement","Multi-sources","Correcte","Autre",4,9.7,92,29.8
19,"Femme","Scientifique","ResidenceU","Remuneration","Difficile","Au moins 1 etudes sup",4,10.6,92,31.5
.,"Femme","Litteraire",.,"Famille",.,.,.,10.8,93,.
19,"Femme","Scientifique","ResidenceU","Multi-sources","Correcte","Autre",4,10.5,93,21.3
19,"Homme","Scientifique","Collocation","Remuneration","Difficile","Autre",4,10.7,93,28
19,"Homme","Litteraire","ResidenceU","Remuneration","Correcte","Autre",2,14.3,94,28.5
19,"Homme","Autre","SeulAppartement","Remuneration","Correcte","Autre",4,10.9,94,30.3
.,"Femme","Autre",.,"Famille",.,.,.,10.6,95,.
19,"Femme","Litteraire","Familial","Multi-sources","Correcte","Autre",5,8.4,95,27.1
.,"Femme","Scientifique",.,"Remuneration",.,.,.,10.3,95,.
19,"Homme","Scientifique","Collocation","Remuneration","Correcte","Autre",4,11.2,96,24.4
19,"Femme","Scientifique","ResidenceU","Remuneration","Correcte","Au moins 1 etudes sup",3,11.9,97,28.1
.,"Femme","Litteraire",.,"Multi-sources",.,.,.,11.1,97,.
19,"Homme","Scientifique","ResidenceU","Remuneration","Difficile","Au moins 1 etudes sup",2,14.1,97,27.6
.,"Homme","Litteraire",.,"Remuneration",.,.,.,12.4,98,.
19,"Femme","Scientifique","ResidenceU","Remuneration","Correcte","Autre",2,14.1,98,24.9
19,"Femme","SciencePo","Collocation","Remuneration","Difficile","Autre",4,11.2,98,29.9
19,"Femme","Scientifique","SeulAppartement","Remuneration","Difficile","Autre",3,12.1,98,30.6
19,"Femme","Scientifique","ResidenceU","Remuneration","Correcte","Au moins 1 etudes sup",4,11.2,99,30.5
.,"Femme","Autre",.,"Remuneration",.,.,.,11,99,.
19,"Homme","Litteraire","Collocation","Famille","Confortable","Au moins 1 etudes sup",4,11.2,100,23.1
19,"Homme","Scientifique","Autre","Famille","Correcte","Au moins 1 etudes sup",3,11.6,100,33.8
19,"Femme","Scientifique","ResidenceU","Remuneration","Correcte","Autre",2,13.8,100,25.1
19,"Femme","Litteraire","Collocation","Remuneration","Difficile","Autre",3,12.1,100,27.6
.,"Homme","Autre",.,"Multi-sources",.,.,.,13.4,101,.
.,"Femme","Scientifique",.,"Multi-sources",.,.,.,9.4,101,.
19,"Femme","Scientifique","Collocation","Multi-sources","Correcte","Autre",5,8.7,101,24.1
.,"Homme","Scientifique",.,"Remuneration",.,.,.,12.9,101,.
19,"Homme","Scientifique","Collocation","Remuneration","Difficile","Autre",2,13.7,101,31.4
19,"Femme","Scientifique","SeulAppartement","Remuneration","Difficile","Autre",4,9.8,102,29.4
19,"Femme","Scientifique","SeulAppartement","Remuneration","Difficile","Autre",4,10.9,103,29.2
19,"Femme","Litteraire","Familial","Famille","Correcte","Autre",6,7,104,20
19,"Femme","Scientifique","Collocation","Remuneration","Difficile","Au moins 1 etudes sup",5,9.1,105,23
19,"Homme","Litteraire","ResidenceU","Remuneration","Difficile","Autre",0,18.3,105,32.9
19,"Femme","Litteraire","Collocation","Remuneration","Correcte","Autre",5,9.1,106,20.8
19,"Homme","Scientifique","Familial","Multi-sources","Correcte","Autre",4,10.8,107,29.8
19,"Femme","Litteraire","SeulAppartement","Famille","Correcte","Autre",5,9.1,108,20
19,"Homme","Scientifique","Collocation","Remuneration","Correcte","Autre",3,12.1,108,31
.,"Femme","SciencePo",.,"Famille",.,.,.,6.3,109,.
19,"Femme","Scientifique","Collocation","Famille","Correcte","Au moins 1 etudes sup",5,8.8,109,28.4
19,"Femme","Litteraire","SeulAppartement","Famille","Correcte","Autre",4,10.7,109,22.9
.,"Femme","Litteraire",.,"Famille",.,.,.,11.2,109,.
19,"Femme","Scientifique","Collocation","Multi-sources","Correcte","Autre",5,8.9,109,29.3
.,"Femme","Scientifique",.,"Famille",.,.,.,9.4,110,.
19,"Femme","SciencePo","SeulAppartement","Famille","Confortable","Au moins 1 etudes sup",4,11.2,110,25.9
19,"Femme","Litteraire","SeulAppartement","Multi-sources","Correcte","Autre",3,11.5,110,28.2
19,"Femme","Scientifique","SeulAppartement","Remuneration","Correcte","Autre",4,10.6,111,26.8
19,"Femme","Scientifique","Collocation","Remuneration","Difficile","Autre",4,10.7,111,23.4
19,"Femme","Scientifique","ResidenceU","Multi-sources","Difficile","Autre",3,13,113,25.7
.,"Homme","Scientifique",.,"Famille",.,.,.,10.8,114,.
19,"Femme","Litteraire","Autre","Multi-sources","Correcte","Autre",3,11.4,114,24.8
19,"Femme","Litteraire","SeulAppartement","Famille","Correcte","Autre",4,11.2,115,23
19,"Femme","Autre","Familial","Multi-sources","Correcte","Autre",5,8.3,115,26.7
19,"Femme","Scientifique","Autre","Multi-sources","Confortable","Autre",5,8.6,118,29.6
19,"Femme","Scientifique","Familial","Multi-sources","Correcte","Au moins 1 etudes sup",7,4.8,118,27.4
19,"Femme","Scientifique","Collocation","Multi-sources","Correcte","Autre",5,8.9,118,24.3
19,"Homme","Scientifique","Collocation","Multi-sources","Correcte","Autre",3,12.2,118,25.3
19,"Femme","Litteraire","Collocation","Famille","Confortable","Au moins 1 etudes sup",5,8.9,120,24.3
19,"Femme","Litteraire","SeulAppartement","Multi-sources","Correcte","Au moins 1 etudes sup",5,8.6,121,23.4
19,"Femme","Scientifique","Collocation","Famille","Correcte","Autre",6,7.3,122,18.7
19,"Homme","Scientifique","Autre","Multi-sources","Correcte","Autre",3,12.1,123,27.7
19,"Femme","Scientifique","Collocation","Remuneration","Difficile","Au moins 1 etudes sup",4,9.7,123,28.2
19,"Femme","Litteraire","SeulAppartement","Multi-sources","Difficile","Autre",3,11.4,123,24
.,"Femme","SciencePo",.,"Remuneration",.,.,.,9.2,123,.
19,"Femme","Scientifique","SeulAppartement","Famille","Correcte","Au moins 1 etudes sup",5,8.7,124,23.7
19,"Femme","Litteraire","SeulAppartement","Remuneration","Correcte","Autre",4,10.3,124,24.6
19,"Femme","Litteraire","SeulAppartement","Famille","Correcte","Autre",3,12.5,126,23.4
19,"Femme","Scientifique","SeulAppartement","Remuneration","Difficile","Autre",4,10.2,126,25.1
19,"Homme","SciencePo","ResidenceU","Remuneration","Correcte","Autre",2,15.1,127,27.3
19,"Femme","Scientifique","Familial","Famille","Confortable","Au moins 1 etudes sup",5,7.6,129,22.2
19,"Homme","Scientifique","Familial","Multi-sources","Correcte","Au moins 1 etudes sup",5,8.1,129,24.9
19,"Femme","Scientifique","ResidenceU","Remuneration","Difficile","Autre",3,12.7,132,28.9
19,"Homme","Scientifique","SeulAppartement","Remuneration","Correcte","Au moins 1 etudes sup",4,10,133,25.6
19,"Homme","Scientifique","Collocation","Remuneration","Correcte","Autre",3,12.9,133,24.5
.,"Femme","Scientifique",.,"Multi-sources",.,.,.,11.4,134,.
19,"Homme","Litteraire","ResidenceU","Remuneration","Correcte","Autre",1,15.6,134,28.2
19,"Femme","Litteraire","Familial","Famille","Correcte","Autre",6,7.2,135,20.9
19,"Homme","Litteraire","ResidenceU","Multi-sources","Correcte","Autre",2,14.6,135,30.5
19,"Femme","Scientifique","Collocation","Famille","Correcte","Autre",3,11.4,136,26.3
19,"Femme","Litteraire","Collocation","Remuneration","Difficile","Autre",3,11.9,136,25.6
.,"Femme","Scientifique",.,"Remuneration",.,.,.,11.2,137,.
19,"Homme","Scientifique","SeulAppartement","Famille","Confortable","Au moins 1 etudes sup",3,11.8,139,30.1
.,"Homme","Scientifique",.,"Remuneration",.,.,.,11.5,140,.
.,"Homme","Scientifique",.,"Multi-sources",.,.,.,12,142,.
19,"Femme","Scientifique","Collocation","Multi-sources","Confortable","Au moins 1 etudes sup",4,9.7,143,24.1
19,"Homme","Autre","SeulAppartement","Famille","Correcte","Au moins 1 etudes sup",4,11.3,144,31.3
.,"Homme","Scientifique",.,"Multi-sources",.,.,.,10.6,144,.
.,"Femme","Litteraire",.,"Remuneration",.,.,.,9.5,144,.
19,"Femme","Scientifique","SeulAppartement","Famille","Confortable","Au moins 1 etudes sup",5,7.8,146,26
.,"Homme","Scientifique",.,"Famille",.,.,.,11.4,146,.
19,"Homme","Scientifique","Familial","Famille","Correcte","Autre",5,8.5,146,31.1
19,"Homme","Litteraire","SeulAppartement","Remuneration","Correcte","Au moins 1 etudes sup",3,11.4,147,30.6
19,"Femme","SciencePo","Collocation","Multi-sources","Correcte","Autre",4,10.6,147,26.1
19,"Homme","Scientifique","Collocation","Remuneration","Correcte","Au moins 1 etudes sup",4,10.2,148,18.3
19,"Homme","Scientifique","Collocation","Famille","Correcte","Autre",3,12.8,148,27.6
19,"Femme","Scientifique","SeulAppartement","Multi-sources","Correcte","Autre",5,8.5,149,24.7
19,"Femme","Scientifique","Collocation","Famille","Confortable","Au moins 1 etudes sup",4,9.5,151,26.9
19,"Femme","Litteraire","SeulAppartement","Famille","Confortable","Au moins 1 etudes sup",6,6.9,151,24.2
.,"Femme","Scientifique",.,"Multi-sources",.,.,.,12.7,152,.
19,"Homme","Litteraire","Familial","Famille","Correcte","Autre",4,10.2,155,23.1
19,"Femme","Scientifique","Collocation","Multi-sources","Correcte","Autre",4,9.3,155,23.3
19,"Femme","Litteraire","ResidenceU","Remuneration","Correcte","Autre",3,11.9,155,22.2
19,"Homme","Scientifique","Familial","Multi-sources","Correcte","Au moins 1 etudes sup",6,6.8,156,24.1
.,"Femme","Scientifique",.,"Famille",.,.,.,7.6,158,.
19,"Femme","Litteraire","ResidenceU","Multi-sources","Correcte","Au moins 1 etudes sup",4,11.2,159,23.5
19,"Homme","Autre","SeulAppartement","Multi-sources","Correcte","Autre",4,11,159,29.7
.,"Femme","Scientifique",.,"Famille",.,.,.,5.9,160,.
19,"Femme","Scientifique","Familial","Multi-sources","Confortable","Autre",5,7.6,160,30.7
19,"Femme","Scientifique","Collocation","Remuneration","Difficile","Autre",4,9.9,162,24
19,"Femme","Autre","ResidenceU","Remuneration","Difficile","Autre",3,12.8,163,30.1
19,"Homme","Litteraire","SeulAppartement","Famille","Confortable","Au moins 1 etudes sup",4,11.3,164,24.8
.,"Femme","Scientifique",.,"Famille",.,.,.,5.3,164,.
.,"Femme","Scientifique",.,"Famille",.,.,.,9.3,164,.
19,"Femme","Litteraire","Familial","Multi-sources","Correcte","Autre",5,9,164,26.1
19,"Femme","Scientifique","SeulAppartement","Remuneration","Correcte","Autre",4,10.6,164,25.7
19,"Femme","Scientifique","Collocation","Famille","Correcte","Autre",5,8.7,167,33.9
19,"Femme","Scientifique","Familial","Multi-sources","Correcte","Autre",5,8.2,167,26.8
19,"Femme","Litteraire","ResidenceU","Remuneration","Correcte","Autre",3,12.2,172,22.2
19,"Homme","Autre","Familial","Famille","Correcte","Au moins 1 etudes sup",6,6.6,174,27.9
19,"Femme","Litteraire","SeulAppartement","Famille","Confortable","Au moins 1 etudes sup",4,9.8,177,21.9
19,"Femme","Scientifique","SeulAppartement","Remuneration","Correcte","Au moins 1 etudes sup",5,9.2,177,25.5
19,"Homme","Scientifique","Collocation","Remuneration","Correcte","Autre",4,10.2,177,28
19,"Femme","Scientifique","ResidenceU","Remuneration","Correcte","Autre",4,9.3,177,23.2
.,"Homme","Scientifique",.,"Famille",.,.,.,12.6,178,.
.,"Femme","Litteraire",.,"Famille",.,.,.,12,179,.
.,"Femme","Scientifique",.,"Multi-sources",.,.,.,7.8,182,.
19,"Homme","Autre","SeulAppartement","Famille","Confortable","Autre",4,11.1,184,29.8
.,"Homme","Scientifique",.,"Remuneration",.,.,.,12.5,186,.
.,"Homme","Scientifique",.,"Remuneration",.,.,.,9.9,187,.
19,"Homme","Autre","SeulAppartement","Famille","Correcte","Autre",4,10.3,189,29.4
19,"Femme","Litteraire","Collocation","Famille","Difficile","Autre",4,10.1,189,28.5
19,"Homme","Scientifique","ResidenceU","Remuneration","Difficile","Autre",2,13.7,189,24
19,"Homme","Scientifique","SeulAppartement","Remuneration","Correcte","Au moins 1 etudes sup",5,8.2,195,22.5
19,"Femme","Scientifique","Familial","Multi-sources","Correcte","Autre",6,7,195,26.2
19,"Homme","Litteraire","Familial","Famille","Correcte","Autre",5,9.1,197,24.6
.,"Femme","Litteraire",.,"Famille",.,.,.,11.8,199,.
19,"Femme","Scientifique","SeulAppartement","Remuneration","Correcte","Autre",4,10.2,200,30.4
