age;sexe;filiere;domicile;revenus;situation;etudes;fruits;malbouffe;exercice;imc
19;F;Scientifique;SeulAppartement;Multi-sources;Correcte;Au moins 1 etudes sup;5;9,1;52;28,1
19;F;SciencePo;Collocation;Multi-sources;Correcte;Autre;4;10,5;52;24,2
19;F;Litteraire;SeulAppartement;Remuneration;Difficile;Au moins 1 etudes sup;3;11,8;52;24,5
19;F;Autre;Familial;Famille;Correcte;Autre;7;4,1;53;23,6
19;F;Scientifique;Collocation;Famille;Correcte;Autre;4;10,4;54;28,5
19;F;Litteraire;ResidenceU;Remuneration;Correcte;Autre;3;12,4;54;22,3
19;F;SciencePo;ResidenceU;Remuneration;Correcte;Autre;2;13,6;54;29,4
19;F;Scientifique;Familial;Famille;Correcte;Autre;6;7,0;55;28,7
19;F;Scientifique;SeulAppartement;Famille;Confortable;Au moins 1 etudes sup;5;9,0;56;25,0
19;G;Scientifique;ResidenceU;Multi-sources;Correcte;Au moins 1 etudes sup;3;12,9;56;27,3
19;F;Scientifique;Autre;Remuneration;Correcte;Au moins 1 etudes sup;5;8,8;56;30,0
19;F;Litteraire;SeulAppartement;Famille;Correcte;Autre;4;11,3;56;29,3
19;F;SciencePo;Familial;Multi-sources;Correcte;Autre;6;5,4;56;24,9
19;F;Litteraire;Familial;Multi-sources;Correcte;Autre;5;8,4;56;27,6
19;G;Scientifique;Collocation;Famille;Correcte;Autre;3;11,7;57;28,9
19;F;Litteraire;Collocation;Remuneration;Difficile;Autre;3;13,2;57;22,6
19;F;Litteraire;Familial;Famille;Correcte;Au moins 1 etudes sup;6;5,6;58;26,4
19;G;Autre;Familial;Multi-sources;Correcte;Au moins 1 etudes sup;6;6,9;59;26,2
19;F;Scientifique;Familial;Famille;Correcte;Autre;5;7,7;60;19,3
19;F;SciencePo;Familial;Famille;Correcte;Autre;5;7,9;60;21,4
19;F;Scientifique;Familial;Multi-sources;Correcte;Autre;6;6,6;60;22,4
19;F;Litteraire;SeulAppartement;Famille;Confortable;Au moins 1 etudes sup;5;8,1;61;28,1
19;F;Scientifique;Collocation;Multi-sources;Correcte;Autre;4;10,8;61;25,1
19;F;Autre;SeulAppartement;Remuneration;Difficile;Autre;5;9,0;61;26,9
19;G;Litteraire;Collocation;Famille;Correcte;Autre;3;13,1;63;29,9
19;F;Scientifique;Familial;Famille;Correcte;Autre;6;6,0;63;21,3
19;F;Scientifique;SeulAppartement;Multi-sources;Difficile;Au moins 1 etudes sup;5;9,0;63;25,1
19;G;Scientifique;ResidenceU;Remuneration;Difficile;Autre;1;15,7;64;29,8
19;F;Scientifique;SeulAppartement;Remuneration;Difficile;Autre;3;11,5;64;31,9
19;F;Litteraire;Familial;Multi-sources;Correcte;Autre;5;7,8;65;25,6
19;F;Scientifique;SeulAppartement;Multi-sources;Difficile;Autre;3;12,3;65;28,1
19;G;Litteraire;SeulAppartement;Famille;Confortable;Au moins 1 etudes sup;3;11,7;66;28,9
19;F;Litteraire;SeulAppartement;Famille;Difficile;Autre;3;12,9;66;28,0
19;F;Scientifique;SeulAppartement;Multi-sources;Correcte;Autre;4;9,7;67;27,8
19;F;Autre;Familial;Multi-sources;Correcte;Au moins 1 etudes sup;6;6,1;68;24,4
19;F;SciencePo;Familial;Multi-sources;Correcte;Autre;5;7,9;68;21,2
19;G;Litteraire;Familial;Multi-sources;Correcte;Autre;3;11,8;68;29,4
19;G;SciencePo;ResidenceU;Remuneration;Correcte;Autre;1;15,7;68;30,7
19;F;Autre;Collocation;Multi-sources;Correcte;Autre;5;9,2;69;26,9
19;G;Litteraire;ResidenceU;Multi-sources;Correcte;Autre;2;14,3;69;21,5
19;G;Litteraire;Familial;Multi-sources;Correcte;Au moins 1 etudes sup;5;7,7;70;32,5
19;F;Litteraire;SeulAppartement;Famille;Correcte;Autre;4;9,8;70;23,2
19;F;Scientifique;SeulAppartement;Remuneration;Correcte;Autre;4;10,5;70;23,0
19;F;Scientifique;ResidenceU;Remuneration;Difficile;Autre;2;13,7;70;25,2
19;F;Scientifique;SeulAppartement;Multi-sources;Correcte;Au moins 1 etudes sup;4;9,3;71;29,4
19;G;Scientifique;Collocation;Multi-sources;Correcte;Au moins 1 etudes sup;4;10,6;72;26,3
19;G;Scientifique;ResidenceU;Remuneration;Correcte;Autre;2;13,5;72;26,4
19;G;SciencePo;Familial;Famille;Confortable;Au moins 1 etudes sup;5;7,7;73;31,6
19;F;Scientifique;ResidenceU;Remuneration;Confortable;Au moins 1 etudes sup;4;10,8;73;26,2
19;F;Litteraire;SeulAppartement;Famille;Correcte;Autre;5;8,4;73;22,0
19;G;SciencePo;Collocation;Remuneration;Correcte;Autre;3;12,0;73;31,3
19;F;Autre;Autre;Remuneration;Difficile;Autre;4;10,8;73;28,6
19;F;SciencePo;SeulAppartement;Remuneration;Difficile;Autre;4;10,8;73;29,7
19;F;Litteraire;ResidenceU;Remuneration;Difficile;Autre;1;15,5;74;27,0
19;F;Scientifique;Collocation;Famille;Confortable;Au moins 1 etudes sup;5;8,6;76;27,2
19;F;SciencePo;Familial;Famille;Correcte;Au moins 1 etudes sup;7;4,5;77;29,0
19;F;Scientifique;Collocation;Remuneration;Difficile;Autre;4;10,3;77;31,3
19;F;Litteraire;Familial;Famille;Confortable;Au moins 1 etudes sup;5;9,1;78;23,7
19;F;Scientifique;Familial;Famille;Confortable;Au moins 1 etudes sup;6;5,5;78;24,8
19;F;Litteraire;SeulAppartement;Famille;Correcte;Autre;4;10,8;78;22,0
19;F;SciencePo;SeulAppartement;Multi-sources;Correcte;Autre;4;10,6;78;25,1
19;F;Litteraire;Familial;Multi-sources;Correcte;Autre;4;10,2;79;27,6
19;F;Litteraire;Collocation;Famille;Correcte;Autre;4;10,9;79;29,7
19;F;Scientifique;ResidenceU;Remuneration;Correcte;Autre;3;12,0;79;29,2
19;F;Litteraire;Collocation;Famille;Difficile;Autre;3;12,6;79;25,4
19;F;Litteraire;SeulAppartement;Remuneration;Difficile;Autre;3;12,2;79;26,1
19;F;Scientifique;SeulAppartement;Remuneration;Difficile;Autre;5;9,0;79;26,9
19;G;Scientifique;SeulAppartement;Multi-sources;Correcte;Autre;4;10,9;80;29,2
19;F;Litteraire;Familial;Multi-sources;Correcte;Autre;5;8,6;81;27,1
19;F;Scientifique;Collocation;Multi-sources;Correcte;Au moins 1 etudes sup;5;8,4;81;31,1
19;G;Litteraire;SeulAppartement;Famille;Correcte;Autre;2;13,9;81;24,3
19;G;Litteraire;SeulAppartement;Famille;Correcte;Autre;3;13,1;81;27,7
19;G;Scientifique;ResidenceU;Remuneration;Correcte;Autre;2;15,3;81;28,4
19;G;Litteraire;Autre;Remuneration;Correcte;Au moins 1 etudes sup;4;9,4;82;30,5
19;F;Litteraire;Collocation;Remuneration;Difficile;Autre;4;10,1;82;26,6
19;G;Scientifique;Familial;Multi-sources;Correcte;Autre;5;8,0;83;30,0
19;F;Litteraire;ResidenceU;Multi-sources;Correcte;Autre;3;12,1;83;30,3
19;F;Litteraire;SeulAppartement;Famille;Confortable;Au moins 1 etudes sup;5;8,4;84;22,8
19;G;Litteraire;Familial;Multi-sources;Correcte;Autre;4;10,9;84;25,0
19;F;SciencePo;Collocation;Remuneration;Correcte;Autre;4;9,3;84;24,6
19;G;Scientifique;Autre;Multi-sources;Correcte;Au moins 1 etudes sup;4;9,6;85;26,6
19;F;Scientifique;Autre;Remuneration;Correcte;Au moins 1 etudes sup;4;10,2;85;22,2
19;F;Litteraire;SeulAppartement;Remuneration;Correcte;Au moins 1 etudes sup;4;10,5;85;29,7
19;F;Scientifique;Collocation;Multi-sources;Correcte;Autre;3;11,6;85;29,0
19;F;Scientifique;Collocation;Famille;Correcte;Autre;5;8,4;86;25,7
19;G;Scientifique;Collocation;Multi-sources;Correcte;Autre;2;13,9;86;33,2
19;F;Scientifique;ResidenceU;Remuneration;Difficile;Autre;3;11,5;87;25,0
19;F;Scientifique;SeulAppartement;Multi-sources;Correcte;Au moins 1 etudes sup;5;9,1;88;34,7
19;F;Litteraire;SeulAppartement;Famille;Correcte;Autre;3;12,1;89;26,6
19;F;Scientifique;SeulAppartement;Multi-sources;Correcte;Autre;4;11,1;89;29,1
19;F;Autre;Collocation;Famille;Difficile;Autre;4;9,5;89;21,0
19;G;Autre;Collocation;Remuneration;Difficile;Autre;3;11,7;89;24,9
19;G;Litteraire;ResidenceU;Remuneration;Difficile;Autre;1;15,9;89;31,0
19;F;Litteraire;SeulAppartement;Remuneration;Correcte;Au moins 1 etudes sup;4;9,5;90;25,1
19;F;Autre;Autre;Multi-sources;Correcte;Autre;4;9,7;90;18,0
19;F;Scientifique;ResidenceU;Remuneration;Difficile;Autre;3;13,1;91;26,6
19;G;Litteraire;SeulAppartement;Multi-sources;Correcte;Autre;2;13,3;92;28,6
19;F;Scientifique;SeulAppartement;Multi-sources;Correcte;Autre;4;9,7;92;29,8
19;F;Scientifique;ResidenceU;Remuneration;Difficile;Au moins 1 etudes sup;4;10,6;92;31,5
19;F;Litteraire;SeulAppartement;Famille;Confortable;Autre;4;10,8;93;26,1
19;F;Scientifique;ResidenceU;Multi-sources;Correcte;Autre;4;10,5;93;21,3
19;G;Scientifique;Collocation;Remuneration;Difficile;Autre;4;10,7;93;28,0
19;G;Litteraire;ResidenceU;Remuneration;Correcte;Autre;2;14,3;94;28,5
19;G;Autre;SeulAppartement;Remuneration;Correcte;Autre;4;10,9;94;30,3
19;F;Autre;Collocation;Famille;Confortable;Autre;4;10,6;95;26,1
19;F;Litteraire;Familial;Multi-sources;Correcte;Autre;5;8,4;95;27,1
19;F;Scientifique;Collocation;Remuneration;Difficile;Autre;4;10,3;95;26,7
19;G;Scientifique;Collocation;Remuneration;Correcte;Autre;4;11,2;96;24,4
19;F;Scientifique;ResidenceU;Remuneration;Correcte;Au moins 1 etudes sup;3;11,9;97;28,1
19;F;Litteraire;Collocation;Multi-sources;Correcte;Autre;4;11,1;97;29,8
19;G;Scientifique;ResidenceU;Remuneration;Difficile;Au moins 1 etudes sup;2;14,1;97;27,6
19;G;Litteraire;Autre;Remuneration;Correcte;Au moins 1 etudes sup;3;12,4;98;26,6
19;F;Scientifique;ResidenceU;Remuneration;Correcte;Autre;2;14,1;98;24,9
19;F;SciencePo;Collocation;Remuneration;Difficile;Autre;4;11,2;98;29,9
19;F;Scientifique;SeulAppartement;Remuneration;Difficile;Autre;3;12,1;98;30,6
19;F;Scientifique;ResidenceU;Remuneration;Correcte;Au moins 1 etudes sup;4;11,2;99;30,5
19;F;Autre;Collocation;Remuneration;Difficile;Autre;4;11,0;99;27,4
19;G;Litteraire;Collocation;Famille;Confortable;Au moins 1 etudes sup;4;11,2;100;23,1
19;G;Scientifique;Autre;Famille;Correcte;Au moins 1 etudes sup;3;11,6;100;33,8
19;F;Scientifique;ResidenceU;Remuneration;Correcte;Autre;2;13,8;100;25,1
19;F;Litteraire;Collocation;Remuneration;Difficile;Autre;3;12,1;100;27,6
19;G;Autre;ResidenceU;Multi-sources;Correcte;Au moins 1 etudes sup;2;13,4;101;33,1
19;F;Scientifique;SeulAppartement;Multi-sources;Correcte;Au moins 1 etudes sup;4;9,4;101;27,5
19;F;Scientifique;Collocation;Multi-sources;Correcte;Autre;5;8,7;101;24,1
19;G;Scientifique;Collocation;Remuneration;Difficile;Autre;3;12,9;101;26,5
19;G;Scientifique;Collocation;Remuneration;Difficile;Autre;2;13,7;101;31,4
19;F;Scientifique;SeulAppartement;Remuneration;Difficile;Autre;4;9,8;102;29,4
19;F;Scientifique;SeulAppartement;Remuneration;Difficile;Autre;4;10,9;103;29,2
19;F;Litteraire;Familial;Famille;Correcte;Autre;6;7,0;104;20,0
19;F;Scientifique;Collocation;Remuneration;Difficile;Au moins 1 etudes sup;5;9,1;105;23,0
19;G;Litteraire;ResidenceU;Remuneration;Difficile;Autre;0;18,3;105;32,9
19;F;Litteraire;Collocation;Remuneration;Correcte;Autre;5;9,1;106;20,8
19;G;Scientifique;Familial;Multi-sources;Correcte;Autre;4;10,8;107;29,8
19;F;Litteraire;SeulAppartement;Famille;Correcte;Autre;5;9,1;108;20,0
19;G;Scientifique;Collocation;Remuneration;Correcte;Autre;3;12,1;108;31,0
19;F;SciencePo;Familial;Famille;Correcte;Autre;6;6,3;109;24,9
19;F;Scientifique;Collocation;Famille;Correcte;Au moins 1 etudes sup;5;8,8;109;28,4
19;F;Litteraire;SeulAppartement;Famille;Correcte;Autre;4;10,7;109;22,9
19;F;Litteraire;SeulAppartement;Famille;Correcte;Autre;4;11,2;109;24,7
19;F;Scientifique;Collocation;Multi-sources;Correcte;Autre;5;8,9;109;29,3
19;F;Scientifique;Autre;Famille;Confortable;Au moins 1 etudes sup;4;9,4;110;25,0
19;F;SciencePo;SeulAppartement;Famille;Confortable;Au moins 1 etudes sup;4;11,2;110;25,9
19;F;Litteraire;SeulAppartement;Multi-sources;Correcte;Autre;3;11,5;110;28,2
19;F;Scientifique;SeulAppartement;Remuneration;Correcte;Autre;4;10,6;111;26,8
19;F;Scientifique;Collocation;Remuneration;Difficile;Autre;4;10,7;111;23,4
19;F;Scientifique;ResidenceU;Multi-sources;Difficile;Autre;3;13,0;113;25,7
19;G;Scientifique;Collocation;Famille;Correcte;Au moins 1 etudes sup;4;10,8;114;30,9
19;F;Litteraire;Autre;Multi-sources;Correcte;Autre;3;11,4;114;24,8
19;F;Litteraire;SeulAppartement;Famille;Correcte;Autre;4;11,2;115;23,0
19;F;Autre;Familial;Multi-sources;Correcte;Autre;5;8,3;115;26,7
19;F;Scientifique;Autre;Multi-sources;Confortable;Autre;5;8,6;118;29,6
19;F;Scientifique;Familial;Multi-sources;Correcte;Au moins 1 etudes sup;7;4,8;118;27,4
19;F;Scientifique;Collocation;Multi-sources;Correcte;Autre;5;8,9;118;24,3
19;G;Scientifique;Collocation;Multi-sources;Correcte;Autre;3;12,2;118;25,3
19;F;Litteraire;Collocation;Famille;Confortable;Au moins 1 etudes sup;5;8,9;120;24,3
19;F;Litteraire;SeulAppartement;Multi-sources;Correcte;Au moins 1 etudes sup;5;8,6;121;23,4
19;F;Scientifique;Collocation;Famille;Correcte;Autre;6;7,3;122;18,7
19;G;Scientifique;Autre;Multi-sources;Correcte;Autre;3;12,1;123;27,7
19;F;Scientifique;Collocation;Remuneration;Difficile;Au moins 1 etudes sup;4;9,7;123;28,2
19;F;Litteraire;SeulAppartement;Multi-sources;Difficile;Autre;3;11,4;123;24,0
19;F;SciencePo;SeulAppartement;Remuneration;Difficile;Autre;5;9,2;123;24,7
19;F;Scientifique;SeulAppartement;Famille;Correcte;Au moins 1 etudes sup;5;8,7;124;23,7
19;F;Litteraire;SeulAppartement;Remuneration;Correcte;Autre;4;10,3;124;24,6
19;F;Litteraire;SeulAppartement;Famille;Correcte;Autre;3;12,5;126;23,4
19;F;Scientifique;SeulAppartement;Remuneration;Difficile;Autre;4;10,2;126;25,1
19;G;SciencePo;ResidenceU;Remuneration;Correcte;Autre;2;15,1;127;27,3
19;F;Scientifique;Familial;Famille;Confortable;Au moins 1 etudes sup;5;7,6;129;22,2
19;G;Scientifique;Familial;Multi-sources;Correcte;Au moins 1 etudes sup;5;8,1;129;24,9
19;F;Scientifique;ResidenceU;Remuneration;Difficile;Autre;3;12,7;132;28,9
19;G;Scientifique;SeulAppartement;Remuneration;Correcte;Au moins 1 etudes sup;4;10,0;133;25,6
19;G;Scientifique;Collocation;Remuneration;Correcte;Autre;3;12,9;133;24,5
19;F;Scientifique;ResidenceU;Multi-sources;Correcte;Au moins 1 etudes sup;3;11,4;134;19,7
19;G;Litteraire;ResidenceU;Remuneration;Correcte;Autre;1;15,6;134;28,2
19;F;Litteraire;Familial;Famille;Correcte;Autre;6;7,2;135;20,9
19;G;Litteraire;ResidenceU;Multi-sources;Correcte;Autre;2;14,6;135;30,5
19;F;Scientifique;Collocation;Famille;Correcte;Autre;3;11,4;136;26,3
19;F;Litteraire;Collocation;Remuneration;Difficile;Autre;3;11,9;136;25,6
19;F;Scientifique;ResidenceU;Remuneration;Correcte;Autre;4;11,2;137;23,8
19;G;Scientifique;SeulAppartement;Famille;Confortable;Au moins 1 etudes sup;3;11,8;139;30,1
19;G;Scientifique;SeulAppartement;Remuneration;Confortable;Au moins 1 etudes sup;3;11,5;140;24,4
19;G;Scientifique;Collocation;Multi-sources;Correcte;Autre;3;12,0;142;29,1
19;F;Scientifique;Collocation;Multi-sources;Confortable;Au moins 1 etudes sup;4;9,7;143;24,1
19;G;Autre;SeulAppartement;Famille;Correcte;Au moins 1 etudes sup;4;11,3;144;31,3
19;G;Scientifique;Collocation;Multi-sources;Correcte;Autre;4;10,6;144;30,7
19;F;Litteraire;SeulAppartement;Remuneration;Correcte;Autre;4;9,5;144;28,4
19;F;Scientifique;SeulAppartement;Famille;Confortable;Au moins 1 etudes sup;5;7,8;146;26,0
19;G;Scientifique;SeulAppartement;Famille;Correcte;Au moins 1 etudes sup;3;11,4;146;28,2
19;G;Scientifique;Familial;Famille;Correcte;Autre;5;8,5;146;31,1
19;G;Litteraire;SeulAppartement;Remuneration;Correcte;Au moins 1 etudes sup;3;11,4;147;30,6
19;F;SciencePo;Collocation;Multi-sources;Correcte;Autre;4;10,6;147;26,1
19;G;Scientifique;Collocation;Remuneration;Correcte;Au moins 1 etudes sup;4;10,2;148;18,3
19;G;Scientifique;Collocation;Famille;Correcte;Autre;3;12,8;148;27,6
19;F;Scientifique;SeulAppartement;Multi-sources;Correcte;Autre;5;8,5;149;24,7
19;F;Scientifique;Collocation;Famille;Confortable;Au moins 1 etudes sup;4;9,5;151;26,9
19;F;Litteraire;SeulAppartement;Famille;Confortable;Au moins 1 etudes sup;6;6,9;151;24,2
19;F;Scientifique;ResidenceU;Multi-sources;Correcte;Autre;3;12,7;152;18,6
19;G;Litteraire;Familial;Famille;Correcte;Autre;4;10,2;155;23,1
19;F;Scientifique;Collocation;Multi-sources;Correcte;Autre;4;9,3;155;23,3
19;F;Litteraire;ResidenceU;Remuneration;Correcte;Autre;3;11,9;155;22,2
19;G;Scientifique;Familial;Multi-sources;Correcte;Au moins 1 etudes sup;6;6,8;156;24,1
19;F;Scientifique;SeulAppartement;Famille;Confortable;Au moins 1 etudes sup;5;7,6;158;25,7
19;F;Litteraire;ResidenceU;Multi-sources;Correcte;Au moins 1 etudes sup;4;11,2;159;23,5
19;G;Autre;SeulAppartement;Multi-sources;Correcte;Autre;4;11,0;159;29,7
19;F;Scientifique;Familial;Famille;Confortable;Au moins 1 etudes sup;6;5,9;160;24,6
19;F;Scientifique;Familial;Multi-sources;Confortable;Autre;5;7,6;160;30,7
19;F;Scientifique;Collocation;Remuneration;Difficile;Autre;4;9,9;162;24,0
19;F;Autre;ResidenceU;Remuneration;Difficile;Autre;3;12,8;163;30,1
19;G;Litteraire;SeulAppartement;Famille;Confortable;Au moins 1 etudes sup;4;11,3;164;24,8
19;F;Scientifique;Familial;Famille;Correcte;Au moins 1 etudes sup;6;5,3;164;27,5
19;F;Scientifique;SeulAppartement;Famille;Correcte;Autre;4;9,3;164;22,5
19;F;Litteraire;Familial;Multi-sources;Correcte;Autre;5;9,0;164;26,1
19;F;Scientifique;SeulAppartement;Remuneration;Correcte;Autre;4;10,6;164;25,7
19;F;Scientifique;Collocation;Famille;Correcte;Autre;5;8,7;167;33,9
19;F;Scientifique;Familial;Multi-sources;Correcte;Autre;5;8,2;167;26,8
19;F;Litteraire;ResidenceU;Remuneration;Correcte;Autre;3;12,2;172;22,2
19;G;Autre;Familial;Famille;Correcte;Au moins 1 etudes sup;6;6,6;174;27,9
19;F;Litteraire;SeulAppartement;Famille;Confortable;Au moins 1 etudes sup;4;9,8;177;21,9
19;F;Scientifique;SeulAppartement;Remuneration;Correcte;Au moins 1 etudes sup;5;9,2;177;25,5
19;G;Scientifique;Collocation;Remuneration;Correcte;Autre;4;10,2;177;28,0
19;F;Scientifique;ResidenceU;Remuneration;Correcte;Autre;4;9,3;177;23,2
19;G;Scientifique;SeulAppartement;Famille;Confortable;Autre;3;12,6;178;25,0
19;F;Litteraire;Collocation;Famille;Correcte;Autre;3;12,0;179;26,2
19;F;Scientifique;Collocation;Multi-sources;Correcte;Autre;5;7,8;182;22,6
19;G;Autre;SeulAppartement;Famille;Confortable;Autre;4;11,1;184;29,8
19;G;Scientifique;Collocation;Remuneration;Difficile;Au moins 1 etudes sup;3;12,5;186;31,3
19;G;Scientifique;SeulAppartement;Remuneration;Correcte;Au moins 1 etudes sup;4;9,9;187;27,8
19;G;Autre;SeulAppartement;Famille;Correcte;Autre;4;10,3;189;29,4
19;F;Litteraire;Collocation;Famille;Difficile;Autre;4;10,1;189;28,5
19;G;Scientifique;ResidenceU;Remuneration;Difficile;Autre;2;13,7;189;24,0
19;G;Scientifique;SeulAppartement;Remuneration;Correcte;Au moins 1 etudes sup;5;8,2;195;22,5
19;F;Scientifique;Familial;Multi-sources;Correcte;Autre;6;7,0;195;26,2
19;G;Litteraire;Familial;Famille;Correcte;Autre;5;9,1;197;24,6
19;F;Litteraire;SeulAppartement;Famille;Confortable;Au moins 1 etudes sup;3;11,8;199;18,9
19;F;Scientifique;SeulAppartement;Remuneration;Correcte;Autre;4;10,2;200;30,4
19;F;Scientifique;ResidenceU;Remuneration;Difficile;Autre;3;11,9;204;29,0
19;G;Litteraire;ResidenceU;Multi-sources;Correcte;Autre;2;14,3;207;28,7
19;F;Litteraire;SeulAppartement;Multi-sources;Correcte;Autre;4;10,9;214;25,0
19;F;Autre;SeulAppartement;Remuneration;Correcte;Autre;5;8,7;216;27,7
19;G;SciencePo;SeulAppartement;Multi-sources;Correcte;Au moins 1 etudes sup;3;11,6;217;19,6
19;G;Litteraire;Collocation;Multi-sources;Correcte;Au moins 1 etudes sup;1;15,4;222;24,9
19;F;Litteraire;Autre;Multi-sources;Correcte;Au moins 1 etudes sup;4;10,3;225;31,6
19;G;Autre;ResidenceU;Remuneration;Correcte;Autre;3;13,2;226;29,5
19;F;Litteraire;Collocation;Famille;Difficile;Autre;3;11,9;228;22,6
19;F;SciencePo;SeulAppartement;Famille;Correcte;Autre;4;10,8;231;26,4
19;G;Scientifique;Collocation;Remuneration;Correcte;Autre;4;10,8;231;24,9
19;F;Scientifique;Familial;Multi-sources;Correcte;Au moins 1 etudes sup;7;5,1;233;22,2
19;G;SciencePo;SeulAppartement;Multi-sources;Correcte;Autre;3;11,6;235;29,2
19;G;SciencePo;Collocation;Remuneration;Correcte;Autre;3;12,0;235;24,7
19;G;Litteraire;Collocation;Multi-sources;Correcte;Autre;3;12,5;237;27,5
19;F;Scientifique;Collocation;Multi-sources;Correcte;Autre;5;8,0;253;26,4
20;F;Scientifique;SeulAppartement;Famille;Confortable;Au moins 1 etudes sup;5;8,5;0;25,3
20;G;Scientifique;Autre;Multi-sources;Correcte;Autre;2;14,3;0;30,2
20;F;Scientifique;Familial;Multi-sources;Correcte;Autre;6;7,1;0;25,3
20;F;Litteraire;Autre;Multi-sources;Correcte;Autre;3;13,1;1;24,8
20;F;Litteraire;ResidenceU;Remuneration;Correcte;Autre;3;11,6;1;23,2
20;F;Litteraire;Collocation;Famille;Difficile;Autre;4;11,2;2;30,7
20;F;Scientifique;SeulAppartement;Famille;Confortable;Autre;4;10,9;2;27,6
20;G;Autre;SeulAppartement;Remuneration;Correcte;Autre;4;11,1;2;26,4
20;G;Scientifique;ResidenceU;Remuneration;Difficile;Autre;2;15,1;3;29,9
20;G;Litteraire;SeulAppartement;Multi-sources;Correcte;Au moins 1 etudes sup;3;12,2;4;24,1
20;F;Autre;SeulAppartement;Famille;Correcte;Autre;5;9,0;4;25,7
20;G;Autre;SeulAppartement;Famille;Correcte;Autre;3;11,9;4;34,2
20;G;Litteraire;ResidenceU;Multi-sources;Correcte;Autre;0;17,3;4;35,9
20;F;Scientifique;ResidenceU;Remuneration;Correcte;Autre;4;9,9;4;32,3
20;F;Scientifique;ResidenceU;Remuneration;Difficile;Autre;3;12,8;4;27,0
20;F;Scientifique;ResidenceU;Multi-sources;Confortable;Au moins 1 etudes sup;4;9,6;5;29,5
20;F;Litteraire;Familial;Multi-sources;Correcte;Autre;5;7,8;5;27,6
20;G;Scientifique;ResidenceU;Multi-sources;Correcte;Autre;2;14,7;5;27,8
20;F;Scientifique;Collocation;Famille;Confortable;Au moins 1 etudes sup;6;6,9;6;27,0
20;F;Scientifique;ResidenceU;Multi-sources;Correcte;Au moins 1 etudes sup;3;11,5;6;21,5
20;F;SciencePo;SeulAppartement;Famille;Correcte;Autre;5;9,0;6;29,8
20;G;Litteraire;Collocation;Remuneration;Correcte;Autre;2;14,7;6;27,8
20;G;Scientifique;Collocation;Multi-sources;Difficile;Autre;3;12,3;6;30,7
20;F;Scientifique;Collocation;Famille;Correcte;Autre;4;9,5;7;28,1
20;F;SciencePo;Familial;Famille;Correcte;Autre;6;7,1;7;22,8
20;F;Litteraire;SeulAppartement;Multi-sources;Correcte;Autre;4;10,1;7;29,7
20;F;Scientifique;Familial;Famille;Confortable;Au moins 1 etudes sup;8;3,1;8;28,8
20;F;Scientifique;Collocation;Remuneration;Correcte;Au moins 1 etudes sup;5;9,1;8;35,5
20;F;Scientifique;Familial;Multi-sources;Correcte;Autre;7;4,1;8;30,3
